URL,Address,City,Price,Beds,Baths,Ratings
https://www.realtor.com/realestateandhomes-detail/7759-Bristol-Park-Dr-Unit-4NW_Tinley-Park_IL_60477_M86940-56099,7759 Bristol Park Dr Unit 4NW,Tinley Park,169500.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/Tinley-Park_IL_60477_M86106-64856,,Tinley Park,110000.00000000001,3,3,5.0
https://www.realtor.com/realestateandhomes-detail/18590-W-Point-Dr_Tinley-Park_IL_60477_M79634-71818,18590 W Point Dr,Tinley Park,165000.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/16456-Teton-Dr_Lockport_IL_60441_M79102-99096,16456 Teton Dr,Lockport,199900.0,3,3,3.0
https://www.realtor.com/realestateandhomes-detail/16715-W-Natoma-Dr_Lockport_IL_60441_M85576-96654,16715 W Natoma Dr,Lockport,199900.0,3,3,3.0
https://www.realtor.com/realestateandhomes-detail/1502-Johnson-St_Lockport_IL_60441_M87213-34953,1502 Johnson St,Lockport,200000.0,4,2,3.0
https://www.realtor.com/realestateandhomes-detail/3341-Legacy-Dr_Lockport_IL_60441_M70175-55261,3341 Legacy Dr,Lockport,196000.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/14650-Aston-Way_Lockport_IL_60441_M77533-24797,14650 Aston Way,Lockport,199900.0,2,3,2.0
https://www.realtor.com/realestateandhomes-detail/1073-Ashley-Ct-S-Apt-2D_Lockport_IL_60441_M87073-29776,1073 Ashley Ct S Apt 2D,Lockport,144900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/17437-Sauk-Dr_Lockport_IL_60441_M78763-48906,17437 Sauk Dr,Lockport,174900.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/1033-Ashley-Ct-S-Apt-1C_Lockport_IL_60441_M89744-33465,1033 Ashley Ct S Apt 1C,Lockport,149900.0,2,2,3.0
